8758384		8		4096		4		1398404177.794472641		1398404177.795165818		1398404177.797732433		1398404177.798206183
8758400		56		28672		0		1398404177.794512172		1398404177.797780037		1398404177.798561027		1398404177.799437173
8758464		56		28672		0		1398404177.794551860		1398404177.798657433		1398404177.799473683		1398404177.800368214
8758528		88		45056		0		1398404177.794604516		1398404177.799591443		1398404177.800402120		1398404177.801667537
8758624		16		8192		0		1398404177.794623683		1398404177.800516808		1398404177.801701756		1398404177.802136027
8758640		40		20480		4		1398404178.504268630		1398404178.505234047		1398404178.509546443		1398404178.510389933
8758688		56		28672		0		1398404178.504315401		1398404178.509599516		1398404178.510429204		1398404178.511315245
8758752		88		45056		0		1398404178.504363943		1398404178.510542381		1398404178.511350141		1398404178.512611078
8758848		48		24576		0		1398404178.504395089		1398404178.511463839		1398404178.512644776		1398404178.513448630
8758896		8		4096		4		1398404179.216848681		1398404179.217739984		1398404179.220935192		1398404179.221440661
8758912		56		28672		0		1398404179.216884619		1398404179.220984671		1398404179.221475921		1398404179.222366598
8758976		24		12288		0		1398404179.216904879		1398404179.221568005		1398404179.222405452		1398404179.222916286
8759008		88		45056		0		1398404179.216950973		1398404179.222522432		1398404179.222949671		1398404179.224224984
8759104		48		24576		0		1398404179.216980817		1398404179.223038629		1398404179.224275661		1398404179.225110608
8759152		8		4096		4		1398404180.133943890		1398404180.135189879		1398404180.137750453		1398404180.138223265
8759168		56		28672		0		1398404180.133980296		1398404180.137798318		1398404180.138260765		1398404180.139146130
8759232		88		45056		0		1398404180.134029359		1398404180.138353578		1398404180.139181078		1398404180.140458317
8759328		56		28672		0		1398404180.134073369		1398404180.139296390		1398404180.140491807		1398404180.141420713
8759392		16		8192		0		1398404180.134092744		1398404180.140628578		1398404180.141454307		1398404180.141891442
8759408		40		20480		4		1398404180.844853577		1398404180.846583004		1398404180.851168734		1398404180.852008838
8759456		88		45056		0		1398404180.845228473		1398404180.851214515		1398404180.852044984		1398404180.853315088
8759552		56		28672		0		1398404180.845268734		1398404180.852161494		1398404180.853348994		1398404180.854244827
8759616		48		24576		0		1398404180.845300036		1398404180.853485192		1398404180.854277536		1398404180.855080400
8759664		8		4096		4		1398404181.355563213		1398404181.357546806		1398404181.360620609		1398404181.361092848
8759680		88		45056		0		1398404181.355624567		1398404181.360667744		1398404181.361129880		1398404181.362423005
8759776		56		28672		0		1398404181.355669931		1398404181.361221911		1398404181.362475973		1398404181.363372640
8759840		56		28672		0		1398404181.355706286		1398404181.362617067		1398404181.363405609		1398404181.364305088
8759904		16		8192		0		1398404181.355726233		1398404181.363519879		1398404181.364340765		1398404181.364762015
8759920		72		36864		4		1398404181.771748005		1398404181.773530140		1398404181.776655869		1398404181.777910817
8760000		56		28672		0		1398404181.771809880		1398404181.776717587		1398404181.777962640		1398404181.778897692
8760064		56		28672		0		1398404181.771850661		1398404181.778151599		1398404181.778947224		1398404181.779980140
8760128		48		24576		0		1398404181.771903786		1398404181.779104047		1398404181.780283942		1398404181.781127015
8760176		40		20480		4		1398404182.482766806		1398404182.484149670		1398404182.486961337		1398404182.487802744
8760224		56		28672		0		1398404182.482812274		1398404182.487009670		1398404182.488426546		1398404182.489302118
8760288		56		28672		0		1398404182.482841858		1398404182.488543369		1398404182.489378993		1398404182.490272535
8760352		80		40960		0		1398404182.482892222		1398404182.489494514		1398404182.490306025		1398404182.491484566
8760432		8		4096		4		1398404182.998900348		1398404183.000203889		1398404183.002768629		1398404183.003241337
8760448		56		28672		0		1398404182.998946858		1398404183.002816024		1398404183.003279566		1398404183.004169931
8760512		56		28672		0		1398404182.998976650		1398404183.003370504		1398404183.004207847		1398404183.005134410
8760576		88		45056		0		1398404182.999029098		1398404183.004324514		1398404183.005230816		1398404183.006504253
8760672		16		8192		0		1398404182.999048004		1398404183.005349462		1398404183.006542014		1398404183.007017691
8760688		40		20480		4		1398404183.708673994		1398404183.710216910		1398404183.712740868		1398404183.713581806
8760736		56		28672		0		1398404183.708709150		1398404183.712789149		1398404183.713619774		1398404183.714495087
8760800		88		45056		0		1398404183.708757639		1398404183.713736858		1398404183.714529410		1398404183.715797118
8760896		48		24576		0		1398404183.708797066		1398404183.714644566		1398404183.715831337		1398404183.716641389
8760944		8		4096		4		1398404184.425865191		1398404184.427305138		1398404184.430381597		1398404184.430859827
8760960		56		28672		0		1398404184.425901337		1398404184.430429931		1398404184.430897014		1398404184.431775243
8761024		88		45056		0		1398404184.425949670		1398404184.430988785		1398404184.431810295		1398404184.433079045
8761120		56		28672		0		1398404184.425994097		1398404184.431927014		1398404184.433115712		1398404184.434011337
8761184		16		8192		0		1398404184.426013628		1398404184.433258056		1398404184.434056545		1398404184.434488837
8761200		40		20480		4		1398404185.141411805		1398404185.142766596		1398404185.145601909		1398404185.146443992
8761248		88		45056		0		1398404185.141456857		1398404185.145649669		1398404185.146480815		1398404185.147743628
8761344		56		28672		0		1398404185.141495555		1398404185.146595659		1398404185.147812951		1398404185.148710920
8761408		48		24576		0		1398404185.141528367		1398404185.147954774		1398404185.148746857		1398404185.149560034
8761456		8		4096		4		1398404185.552783628		1398404185.554257377		1398404185.556908679		1398404185.557383627
8761472		24		12288		0		1398404185.552812326		1398404185.556956909		1398404185.557420086		1398404185.557911128
8761504		88		45056		0		1398404185.552859982		1398404185.557510294		1398404185.558480086		1398404185.559741440
8761600		56		28672		0		1398404185.552889982		1398404185.558572326		1398404185.559778472		1398404185.560669097
8761664		48		24576		0		1398404185.552919721		1398404185.560180919		1398404185.560752378		1398404185.561540867
8761712		8		4096		4		1398404186.264216961		1398404186.265179982		1398404186.268056232		1398404186.268529513
8761728		120		61440		0		1398404186.264296440		1398404186.268104826		1398404186.268629722		1398404186.270246805
8761856		56		28672		0		1398404186.264328836		1398404186.268723003		1398404186.270304878		1398404186.271204930
8761920		48		24576		0		1398404186.264368523		1398404186.270468055		1398404186.271244461		1398404186.272061076
8761968		8		4096		4		1398404186.975157065		1398404186.976621075		1398404186.979149253		1398404186.979634097
8761984		88		45056		0		1398404186.975217846		1398404186.979197430		1398404186.979671024		1398404186.980918003
8762080		56		28672		0		1398404186.975258002		1398404186.979761232		1398404186.980951701		1398404186.981839357
8762144		56		28672		0		1398404186.975293054		1398404186.981093315		1398404186.981873940		1398404186.982768628
8762208		16		8192		0		1398404186.975312429		1398404186.981989096		1398404186.982802273		1398404186.983236075
8762224		72		36864		4		1398404187.691247064		1398404187.692688679		1398404187.695662220		1398404187.696875189
8762304		56		28672		0		1398404187.691292377		1398404187.695710033		1398404187.696914251		1398404187.697845033
8762368		56		28672		0		1398404187.691321908		1398404187.697054512		1398404187.697885606		1398404187.698789825
8762432		48		24576		0		1398404187.691352793		1398404187.697999773		1398404187.698829460		1398404187.699636023
8762480		40		20480		4		1398404188.407210189		1398404188.408724721		1398404188.411452116		1398404188.412295710
8762528		56		28672		0		1398404188.407254772		1398404188.411499252		1398404188.412332481		1398404188.413228106
8762592		56		28672		0		1398404188.407285137		1398404188.412448522		1398404188.413264720		1398404188.414177429
8762656		80		40960		0		1398404188.407333210		1398404188.413380710		1398404188.414212689		1398404188.415388470
8762736		8		4096		4		1398404189.018637481		1398404189.020197793		1398404189.022730918		1398404189.023203210
8762752		56		28672		0		1398404189.018683679		1398404189.022778627		1398404189.023241543		1398404189.024127168
8762816		56		28672		0		1398404189.018715137		1398404189.023334720		1398404189.024163887		1398404189.025117168
8762880		88		45056		0		1398404189.018767794		1398404189.024278314		1398404189.025224720		1398404189.026480449
8762976		16		8192		0		1398404189.018787637		1398404189.025341283		1398404189.026516126		1398404189.026953939
8762992		40		20480		4		1398404190.039298886		1398404190.040171699		1398404190.042705969		1398404190.043552011
8763040		56		28672		0		1398404190.039334928		1398404190.042755188		1398404190.043590865		1398404190.044508990
8763104		88		45056		0		1398404190.039382532		1398404190.043708626		1398404190.044544094		1398404190.045812532
8763200		48		24576		0		1398404190.039412793		1398404190.044659667		1398404190.045849511		1398404190.046650969
8763248		8		4096		4		1398404190.657068365		1398404190.658738313		1398404190.664454563		1398404190.664919250
8763264		56		28672		0		1398404190.657123209		1398404190.664498521		1398404190.665533990		1398404190.666422636
8763328		88		45056		0		1398404190.657172636		1398404190.665628677		1398404190.666459407		1398404190.667766230
8763424		56		28672		0		1398404190.657217636		1398404190.666574771		1398404190.667816855		1398404190.668715709
8763488		16		8192		0		1398404190.657237948		1398404190.667955241		1398404190.668750553		1398404190.669184251
8763504		40		20480		4		1398404191.676964250		1398404191.678527845		1398404191.681360761		1398404191.682207428
8763552		88		45056		0		1398404191.677008886		1398404191.681408730		1398404191.682245188		1398404191.683508157
8763648		56		28672		0		1398404191.677047479		1398404191.682364146		1398404191.683543678		1398404191.684444198
8763712		24		12288		0		1398404191.677072948		1398404191.683684303		1398404191.684478469		1398404191.685006490
8763744		16		8192		0		1398404191.677091958		1398404191.684595344		1398404191.685236542		1398404191.685676854
8763760		72		36864		4		1398404192.586058833		1398404192.587367270		1398404192.590415448		1398404192.591628833
8763840		56		28672		0		1398404192.586106906		1398404192.590462427		1398404192.591668312		1398404192.592562114
8763904		56		28672		0		1398404192.586138624		1398404192.591809666		1398404192.592598208		1398404192.593498104
8763968		48		24576		0		1398404192.586168989		1398404192.592713781		1398404192.593531854		1398404192.594337739
8764016		40		20480		4		1398404193.496748728		1398404193.498320500		1398404193.501021906		1398404193.501893312
8764064		56		28672		0		1398404193.496796489		1398404193.501071229		1398404193.501928573		1398404193.502821020
8764128		56		28672		0		1398404193.496825291		1398404193.502046541		1398404193.502855864		1398404193.503751697
8764192		80		40960		0		1398404193.496872635		1398404193.502968989		1398404193.503797635		1398404193.505042895
8764272		8		4096		4		1398404194.212447687		1398404194.213825343		1398404194.216622218		1398404194.217093937
8764288		56		28672		0		1398404194.212496854		1398404194.216670135		1398404194.217131280		1398404194.218016021
8764352		56		28672		0		1398404194.212526802		1398404194.217246593		1398404194.218052062		1398404194.218942219
8764416		88		45056		0		1398404194.212579145		1398404194.218167740		1398404194.218976489		1398404194.220306073
8764512		16		8192		0		1398404194.212597583		1398404194.219090292		1398404194.220377427		1398404194.220817739
8764528		40		20480		4		1398404194.923331489		1398404194.924682999		1398404194.927529093		1398404194.928361072
8764576		56		28672		0		1398404194.923367843		1398404194.927662009		1398404194.928398520		1398404194.929286176
8764640		88		45056		0		1398404194.923414562		1398404194.928513207		1398404194.929319561		1398404194.930574770
8764736		48		24576		0		1398404194.923445499		1398404194.929433624		1398404194.930608572		1398404194.931409613
8764784		8		4096		4		1398404195.634211905		1398404195.635304040		1398404195.637862999		1398404195.638337061
8764800		56		28672		0		1398404195.634249353		1398404195.637912166		1398404195.638374770		1398404195.639256853
8764864		88		45056		0		1398404195.634297738		1398404195.638464509		1398404195.639291332		1398404195.640552947
8764960		56		28672		0		1398404195.634340186		1398404195.639405343		1398404195.640585082		1398404195.641479509
8765024		16		8192		0		1398404195.634359144		1398404195.640722165		1398404195.641623988		1398404195.642045811
8765040		40		20480		4		1398404196.546630863		1398404196.548199718		1398404196.551054353		1398404196.551884092
8765088		88		45056		0		1398404196.546684092		1398404196.551103728		1398404196.551919874		1398404196.553187009
8765184		56		28672		0		1398404196.546722269		1398404196.552036592		1398404196.553224613		1398404196.554128832
8765248		48		24576		0		1398404196.546752217		1398404196.553362634		1398404196.554166488		1398404196.555041540
8765296		8		4096		4		1398404197.254347738		1398404197.255261280		1398404197.258194457		1398404197.258667739
8765312		88		45056		0		1398404197.254393207		1398404197.258243207		1398404197.258783624		1398404197.260053832
8765408		56		28672		0		1398404197.254433155		1398404197.258881020		1398404197.260281957		1398404197.261204457
8765472		56		28672		0		1398404197.254466644		1398404197.260422009		1398404197.261238936		1398404197.262140030
8765536		16		8192		0		1398404197.254484925		1398404197.262167999		1398404197.262199613		1398404197.262632894
8765552		72		36864		4		1398404198.173044196		1398404198.175344508		1398404198.179103675		1398404198.180312581
8765632		56		28672		0		1398404198.173093779		1398404198.179152425		1398404198.180526852		1398404198.181415289
8765696		56		28672		0		1398404198.173122789		1398404198.180675654		1398404198.181451487		1398404198.182346696
8765760		48		24576		0		1398404198.173161331		1398404198.181565394		1398404198.182381487		1398404198.183182425
8765808		40		20480		4		1398404198.887136799		1398404198.887750342		1398404198.891179925		1398404198.892023623
8765856		56		28672		0		1398404198.887180810		1398404198.891227894		1398404198.892109977		1398404198.892999196
8765920		56		28672		0		1398404198.887211278		1398404198.892224404		1398404198.893033779		1398404198.893933362
8765984		80		40960		0		1398404198.887258987		1398404198.893147581		1398404198.893970654		1398404198.895180237
8766064		8		4096		4		1398404199.599344560		1398404199.600199612		1398404199.602692893		1398404199.603167268
8766080		24		12288		0		1398404199.599372685		1398404199.602740498		1398404199.603208570		1398404199.603724195
8766112		88		45056		0		1398404199.599418935		1398404199.603299768		1398404199.603759352		1398404199.605051435
8766208		56		28672		0		1398404199.599448415		1398404199.603849091		1398404199.605401539		1398404199.606318153
8766272		48		24576		0		1398404199.599477842		1398404199.605541747		1398404199.606351487		1398404199.607163049
8766320		8		4096		4		1398404200.616522944		1398404200.618006174		1398404200.620651382		1398404200.621120861
8766336		88		45056		0		1398404200.616577476		1398404200.620699403		1398404200.621156486		1398404200.622411070
8766432		56		28672		0		1398404200.616608205		1398404200.621248778		1398404200.622445757		1398404200.623339976
8766496		56		28672		0		1398404200.616650444		1398404200.622583413		1398404200.623372840		1398404200.624271122
8766560		16		8192		0		1398404200.616670601		1398404200.623483674		1398404200.624306642		1398404200.624741903
8766576		72		36864		4		1398404201.229631382		1398404201.230175601		1398404201.232910497		1398404201.234158986
8766656		56		28672		0		1398404201.229667789		1398404201.232959559		1398404201.234232788		1398404201.235158882
8766720		56		28672		0		1398404201.229705497		1398404201.234373726		1398404201.235230496		1398404201.236124663
8766784		48		24576		0		1398404201.229736174		1398404201.235347788		1398404201.236159559		1398404201.236949663
8766832		40		20480		4		1398404201.945401330		1398404201.947260392		1398404201.951239976		1398404201.952080445
8766880		56		28672		0		1398404201.945457319		1398404201.951287632		1398404201.952118726		1398404201.953005184
8766944		56		28672		0		1398404201.945497996		1398404201.952232632		1398404201.953042319		1398404201.953938569
8767008		80		40960		0		1398404201.945547215		1398404201.953154663		1398404201.953974924		1398404201.955224038
8767088		8		4096		4		1398404202.872619870		1398404202.874131276		1398404202.877114662		1398404202.877640704
8767104		56		28672		0		1398404202.872660339		1398404202.877163412		1398404202.877686902		1398404202.878560444
8767168		56		28672		0		1398404202.872698724		1398404202.877779454		1398404202.878596590		1398404202.879493881
8767232		88		45056		0		1398404202.872751485		1398404202.878709454		1398404202.879529611		1398404202.880792840
8767328		16		8192		0		1398404202.872771433		1398404202.879645079		1398404202.880828517		1398404202.881262163
8767344		40		20480		4		1398404203.590851902		1398404203.592246433		1398404203.594821277		1398404203.595664870
8767392		56		28672		0		1398404203.590888048		1398404203.594873256		1398404203.595702214		1398404203.596579402
8767456		88		45056		0		1398404203.590936485		1398404203.595815287		1398404203.596613256		1398404203.597879819
8767552		48		24576		0		1398404203.590968048		1398404203.596726225		1398404203.597919975		1398404203.598732475
8767600		8		4096		4		1398404204.507210131		1398404204.507833725		1398404204.511239767		1398404204.511712423
8767616		56		28672		0		1398404204.507261589		1398404204.511285287		1398404204.511919923		1398404204.512796329
8767680		88		45056		0		1398404204.507310235		1398404204.512014141		1398404204.512834454		1398404204.514087839
8767776		56		28672		0		1398404204.507345912		1398404204.512946329		1398404204.514206745		1398404204.515130495
8767840		16		8192		0		1398404204.507365547		1398404204.514341068		1398404204.515229922		1398404204.515660860
8767856		40		20480		4		1398404205.222361277		1398404205.223778725		1398404205.226624974		1398404205.227466641
8767904		88		45056		0		1398404205.222414454		1398404205.226673672		1398404205.227504089		1398404205.228780913
8768000		56		28672		0		1398404205.222444193		1398404205.228425340		1398404205.228813621		1398404205.229713360
8768064		48		24576		0		1398404205.222481329		1398404205.228946746		1398404205.229750912		1398404205.230556642
8768112		8		4096		4		1398404205.932479401		1398404205.933827838		1398404205.936815703		1398404205.937291849
8768128		88		45056		0		1398404205.932533099		1398404205.936863515		1398404205.937328984		1398404205.938572630
8768224		56		28672		0		1398404205.932572057		1398404205.937421536		1398404205.938610235		1398404205.939495599
8768288		56		28672		0		1398404205.932605807		1398404205.938748307		1398404205.939532266		1398404205.940424870
8768352		16		8192		0		1398404205.932625234		1398404205.939642943		1398404205.940458932		1398404205.940892005
8768368		72		36864		4		1398404206.647317630		1398404206.648804870		1398404206.651971068		1398404206.653182786
8768448		56		28672		0		1398404206.647372109		1398404206.652019349		1398404206.653226172		1398404206.654104713
8768512		56		28672		0		1398404206.647402213		1398404206.653359453		1398404206.654144244		1398404206.655030807
8768576		48		24576		0		1398404206.647433046		1398404206.654252890		1398404206.655244557		1398404206.656035286
8768624		40		20480		4		1398404207.555946692		1398404207.557429765		1398404207.561012891		1398404207.561841797
8768672		56		28672		0		1398404207.555996328		1398404207.561061120		1398404207.561878880		1398404207.562766484
8768736		24		12288		0		1398404207.556017317		1398404207.561994401		1398404207.562801901		1398404207.563328619
8768768		88		45056		0		1398404207.556067421		1398404207.562912734		1398404207.563361380		1398404207.564623671
8768864		16		8192		0		1398404207.556087786		1398404207.563449297		1398404207.564661953		1398404207.565129453
8768880		8		4096		4		1398404208.268249140		1398404208.269610754		1398404208.272462577		1398404208.272932994
8768896		24		12288		0		1398404208.268277421		1398404208.272509712		1398404208.272977108		1398404208.273479348
8768928		24		12288		0		1398404208.268306952		1398404208.273069035		1398404208.273513410		1398404208.274032785
8768960		24		12288		0		1398404208.268327056		1398404208.273601431		1398404208.274066639		1398404208.274589244
8768992		24		12288		0		1398404208.268348098		1398404208.274156639		1398404208.274622889		1398404208.275190285
8769024		24		12288		0		1398404208.268367786		1398404208.274712004		1398404208.275260754		1398404208.275786535
8769056		24		12288		0		1398404208.268391952		1398404208.275353254		1398404208.275820337		1398404208.276333254
8769088		24		12288		0		1398404208.268422942		1398404208.275908723		1398404208.276365962		1398404208.276897160
8769120		16		8192		0		1398404208.268438619		1398404208.276454035		1398404208.276936066		1398404208.277414295
8769136		40		20480		4		1398404208.993529400		1398404208.995336848		1398404209.000363410		1398404209.001199660
8769184		24		12288		0		1398404208.993578410		1398404209.000408723		1398404209.001236952		1398404209.001742785
8769216		24		12288		0		1398404208.993599087		1398404209.001348827		1398404209.001777108		1398404209.002283202
8769248		24		12288		0		1398404208.993620754		1398404209.001867004		1398404209.002315702		1398404209.002845389
8769280		24		12288		0		1398404208.993640806		1398404209.002404764		1398404209.003234504		1398404209.003758046
8769312		24		12288		0		1398404208.993673306		1398404209.003329869		1398404209.003791066		1398404209.004299504
8769344		24		12288		0		1398404208.993691848		1398404209.003877421		1398404209.004332525		1398404209.004843775
8769376		16		8192		0		1398404208.993709556		1398404209.004420337		1398404209.004877993		1398404209.005590129
8769392		8		4096		4		1398404209.711571848		1398404209.713068306		1398404209.716221743		1398404209.716695910
8769408		24		12288		0		1398404209.711600754		1398404209.716270129		1398404209.716734660		1398404209.717245702
8769440		24		12288		0		1398404209.711629921		1398404209.716825389		1398404209.717278722		1398404209.717799661
8769472		24		12288		0		1398404209.711649452		1398404209.717367577		1398404209.718431744		1398404209.718939192
8769504		24		12288		0		1398404209.711669400		1398404209.718522681		1398404209.718972942		1398404209.719497525
8769536		24		12288		0		1398404209.711687577		1398404209.719061171		1398404209.719529921		1398404209.720126327
8769568		24		12288		0		1398404209.711719296		1398404209.719618463		1398404209.720232265		1398404209.720759973
8769600		24		12288		0		1398404209.711741587		1398404209.720323410		1398404209.720794296		1398404209.721321587
8769632		16		8192		0		1398404209.711756483		1398404209.720882473		1398404209.721355546		1398404209.721782264
8769648		8		4096		4		1398404210.431365806		1398404210.432831171		1398404210.435624764		1398404210.436103983
8769664		24		12288		0		1398404210.431395754		1398404210.435672941		1398404210.436144347		1398404210.436649139
8769696		24		12288		0		1398404210.431416327		1398404210.436236535		1398404210.436684712		1398404210.437193410
8769728		24		12288		0		1398404210.431444192		1398404210.436776483		1398404210.437229399		1398404210.437738723
8769760		24		12288		0		1398404210.431462994		1398404210.437318670		1398404210.437771379		1398404210.438300859
8769792		24		12288		0		1398404210.431481379		1398404210.437859036		1398404210.438336640		1398404210.438864088
8769824		24		12288		0		1398404210.431504764		1398404210.438429192		1398404210.438898827		1398404210.439418411
8769856		24		12288		0		1398404210.431527212		1398404210.438984921		1398404210.439448931		1398404210.440025494
8769888		16		8192		0		1398404210.431551275		1398404210.439533463		1398404210.440257421		1398404210.440690442
8769904		8		4096		4		1398404211.142966743		1398404211.144306170		1398404211.147214919		1398404211.147688306
8769920		24		12288		0		1398404211.142995232		1398404211.147263253		1398404211.147724816		1398404211.148225962
8769952		24		12288		0		1398404211.143015441		1398404211.147816431		1398404211.148259868		1398404211.148762941
8769984		88		45056		0		1398404211.143060961		1398404211.148350493		1398404211.148796639		1398404211.150039764
8770080		56		28672		0		1398404211.143102993		1398404211.148883930		1398404211.150282160		1398404211.151178045
8770144		16		8192		0		1398404211.143121743		1398404211.150417941		1398404211.151212472		1398404211.151635909
8770160		40		20480		4		1398404211.753950753		1398404211.755201742		1398404211.758471118		1398404211.759316222
8770208		88		45056		0		1398404211.754003409		1398404211.758520337		1398404211.759355285		1398404211.760612837
8770304		56		28672		0		1398404211.754041378		1398404211.759470493		1398404211.760648253		1398404211.761526482
8770368		48		24576		0		1398404211.754071326		1398404211.760783097		1398404211.761562264		1398404211.762363045
8770416		8		4096		4		1398404212.563784347		1398404212.565206430		1398404212.568531170		1398404212.569006535
8770432		88		45056		0		1398404212.563829972		1398404212.568579660		1398404212.569043149		1398404212.570290284
8770528		56		28672		0		1398404212.563868930		1398404212.569133722		1398404212.570323878		1398404212.571210493
8770592		56		28672		0		1398404212.563902367		1398404212.570455232		1398404212.571248514		1398404212.572156899
8770656		16		8192		0		1398404212.563921274		1398404212.571363982		1398404212.572195180		1398404212.572634607
8770672		72		36864		4		1398404213.484684971		1398404213.485325023		1398404213.489342054		1398404213.490549815
8770752		56		28672		0		1398404213.484730752		1398404213.489390961		1398404213.490791950		1398404213.491687211
8770816		56		28672		0		1398404213.484759814		1398404213.490929033		1398404213.491724711		1398404213.492643148
8770880		48		24576		0		1398404213.484798096		1398404213.491836950		1398404213.492679138		1398404213.493481585
8770928		40		20480		4		1398404214.197847211		1398404214.199291898		1398404214.202070544		1398404214.202915492
8770976		88		45056		0		1398404214.197900075		1398404214.202118044		1398404214.202955179		1398404214.204207887
8771072		56		28672		0		1398404214.197938148		1398404214.203066325		1398404214.204244033		1398404214.205172366
8771136		48		24576		0		1398404214.197967784		1398404214.204377210		1398404214.205246429		1398404214.206058825
8771184		8		4096		4		1398404214.811604450		1398404214.813127210		1398404214.816315595		1398404214.816777627
8771200		88		45056		0		1398404214.811657367		1398404214.816364450		1398404214.816817679		1398404214.818056794
8771296		56		28672		0		1398404214.811695596		1398404214.816908772		1398404214.818536690		1398404214.819455856
8771360		56		28672		0		1398404214.811729033		1398404214.818673929		1398404214.819506273		1398404214.820396169
8771424		16		8192		0		1398404214.811748408		1398404214.819623044		1398404214.820429190		1398404214.820884242
8771440		72		36864		4		1398404215.527868409		1398404215.529207106		1398404215.533908825		1398404215.535147210
8771520		56		28672		0		1398404215.527913200		1398404215.533957002		1398404215.535351273		1398404215.536248356
8771584		56		28672		0		1398404215.527942523		1398404215.535511064		1398404215.536287158		1398404215.537189085
8771648		48		24576		0		1398404215.527980232		1398404215.536398720		1398404215.537227731		1398404215.538025596
8771696		40		20480		4		1398404216.542030022		1398404216.543405595		1398404216.547948356		1398404216.548788408
8771744		56		28672		0		1398404216.542075230		1398404216.547995543		1398404216.548824189		1398404216.549693824
8771808		56		28672		0		1398404216.542103928		1398404216.548936585		1398404216.549728095		1398404216.550617314
8771872		80		40960		0		1398404216.542153355		1398404216.549837210		1398404216.550652262		1398404216.551819553
8771952		8		4096		4		1398404217.166957730		1398404217.168978876		1398404217.172194605		1398404217.172664657
8771968		56		28672		0		1398404217.167003928		1398404217.172241376		1398404217.172699918		1398404217.173582053
8772032		56		28672		0		1398404217.167034761		1398404217.172793407		1398404217.173615074		1398404217.174503147
8772096		88		45056		0		1398404217.167085751		1398404217.173726116		1398404217.174538563		1398404217.175801740
8772192		16		8192		0		1398404217.167105594		1398404217.174649970		1398404217.175836740		1398404217.176274761
8772208		40		20480		4		1398404218.183586949		1398404218.184241688		1398404218.188249241		1398404218.189009866
8772256		56		28672		0		1398404218.183610595		1398404218.188268668		1398404218.189023043		1398404218.189827262
8772320		88		45056		0		1398404218.183625803		1398404218.189063460		1398404218.189839241		1398404218.191004553
8772416		48		24576		0		1398404218.183637990		1398404218.189941272		1398404218.191016116		1398404218.191750022
8772464		8		4096		4		1398404218.896798094		1398404218.898807886		1398404218.907214604		1398404218.907683511
8772480		56		28672		0		1398404218.896833614		1398404218.907259344		1398404218.907738823		1398404218.908607052
8772544		88		45056		0		1398404218.896880073		1398404218.907828719		1398404218.908643615		1398404218.909953198
8772640		56		28672		0		1398404218.896922781		1398404218.908754500		1398404218.910169136		1398404218.911060854
8772704		16		8192		0		1398404218.896941583		1398404218.910302157		1398404218.911155229		1398404218.911575386
8772720		40		20480		4		1398404219.817904188		1398404219.819374709		1398404219.822238198		1398404219.823079865
8772768		88		45056		0		1398404219.817947573		1398404219.822286115		1398404219.823117312		1398404219.824377312
8772864		112		57344		0		1398404219.818004761		1398404219.823232729		1398404219.824414864		1398404219.825951844
8772976		40		20480		4		1398404220.526929083		1398404220.528920073		1398404220.532153250		1398404220.532994448
8773024		56		28672		0		1398404220.526976531		1398404220.532202833		1398404220.533030750		1398404220.533924083
8773088		56		28672		0		1398404220.527006114		1398404220.533144500		1398404220.533959187		1398404220.534869916
8773152		80		40960		0		1398404220.527054239		1398404220.534071062		1398404220.535182312		1398404220.536359656
8773232		8		4096		4		1398404221.438850749		1398404221.440175697		1398404221.444421166		1398404221.444960905
8773248		56		28672		0		1398404221.438898354		1398404221.444467676		1398404221.445179343		1398404221.446046947
8773312		56		28672		0		1398404221.438928354		1398404221.445269759		1398404221.446081478		1398404221.446972624
8773376		88		45056		0		1398404221.438979708		1398404221.446192884		1398404221.447008301		1398404221.448266479
8773472		16		8192		0		1398404221.438998301		1398404221.447116999		1398404221.448597260		1398404221.449015749
8773488		72		36864		4		1398404222.158714864		1398404222.159178197		1398404222.161358301		1398404222.162470645
8773568		56		28672		0		1398404222.158729760		1398404222.161378145		1398404222.162484134		1398404222.163304603
8773632		56		28672		0		1398404222.158738510		1398404222.162532051		1398404222.163316374		1398404222.164141791
8773696		48		24576		0		1398404222.158749708		1398404222.163354343		1398404222.164153926		1398404222.164893613
8773744		40		20480		4		1398404222.867966947		1398404222.869384395		1398404222.872185176		1398404222.873034916
8773792		56		28672		0		1398404222.868010697		1398404222.872235384		1398404222.873079343		1398404222.873955124
8773856		56		28672		0		1398404222.868039708		1398404222.873191426		1398404222.873993926		1398404222.874888978
8773920		80		40960		0		1398404222.868087416		1398404222.874103197		1398404222.874927832		1398404222.876080749
8774000		8		4096		4		1398404223.777274445		1398404223.778721217		1398404223.781408925		1398404223.781882831
8774016		56		28672		0		1398404223.777318612		1398404223.781459133		1398404223.781920800		1398404223.782803769
8774080		56		28672		0		1398404223.777348820		1398404223.782012206		1398404223.782838196		1398404223.783726060
8774144		88		45056		0		1398404223.777399810		1398404223.782948092		1398404223.783761633		1398404223.785097258
8774240		16		8192		0		1398404223.777419029		1398404223.783870227		1398404223.785341269		1398404223.785783508
8774256		40		20480		4		1398404224.487561633		1398404224.488993978		1398404224.491711998		1398404224.492555071
8774304		56		28672		0		1398404224.487670696		1398404224.491759446		1398404224.492592623		1398404224.493491061
8774368		88		45056		0		1398404224.487719967		1398404224.492705852		1398404224.493526113		1398404224.494788508
